athlete_id,name,name_alt,date_of_birth,gender,nations
8135,KHUAT Minh Hai,NA,1984-05-21,W,VIE
9970,MALVINA Juliette Ruby Rita,NA,1984-05-22,W,SEY
12202,OSHIRO Misaki,NA,1984-05-22,W,JPN
14723,SEDOV Sergey,NA,1984-05-24,M,KAZ
7864,KATEV Savko,NA,1984-05-25,M,BUL
2782,CALLES Celenia,NA,1984-05-25,W,VEN
4133,DENSMORE Rosemary,NA,1984-05-25,W,CAN
4187,DIAMANTIS Efstathios,NA,1984-05-26,M,GRE
11002,MONTALBAN Rufino,NA,1984-05-26,M,ESP
7269,JAROENRATTANATARAKOON Prapawadee,NA,1984-05-29,W,THA
7561,JUNPIM Kuntatean,NA,1984-05-29,W,THA
7159,IVANOV Leonid,NA,1984-06-01,M,RUS
2702,CABEZA Giovanni,NA,1984-06-05,M,ESA
508,AL HASNI Yousuf Said Saleem,NA,1984-06-07,M,OMA
5283,FUJIMOTO Kiyo T.,NA,1984-06-09,W,USA
8644,KRANZ Yvonne,NA,1984-06-09,W,GER
786,ALIAGA Jasson,NA,1984-06-10,M,PER
2042,BELAND Jean-Marc,NA,1984-06-12,M,CAN
8801,KUSHKOVA Tatiana,NA,1984-06-13,W,RUS
17289,WELLS Joshua,NA,1984-06-14,M,USA
187,ABU-ZAGHARIT Omar,NA,1984-06-15,M,JOR
823,ALJABRI Omar,NA,1984-06-15,M,JOR
4435,DU Binghao,NA,1984-06-17,M,CHN
14762,SELKIRK Jonathan,NA,1984-06-18,M,NZL
4017,DE LUCA Giorgio,NA,1984-06-19,M,ITA
6715,HORVAT Kristian,NA,1984-06-20,M,SRB
2427,BOUDANI Maamar,NA,1984-06-23,M,ALG
11753,NIKPOUR Koroush,NA,1984-06-23,M,GBR
16365,TOUA Loa Dika,NA,1984-06-23,W,PNG
1825,BARANYAI Janos,NA,1984-06-24,M,HUN
9236,LI Chunmei,NA,1984-06-25,W,CHN
12206,OSKARSDOTTIR Hjoerdis Osk,NA,1984-06-25,W,ISL
8696,KU Chih-Hua,NA,1984-06-26,W,TPE
15554,STENKIN Alexandr,NA,1984-06-28,M,KAZ
11686,NGUYEN Thi Phuong Loan,NA,1984-06-28,W,VIE
9037,LAWES Caitlin,NA,1984-06-29,W,USA
15788,SVECOVA Julie,NA,1984-06-29,W,CZE
518,AL KULAIBI Suhail Mahfoodh Ali,NA,1984-06-30,M,OMA
17346,WILLIAMS Andrew David Powley,NA,1984-06-30,M,NZL
3081,CHAMORRO BALSECA Nathalia Cristina,NA,1984-07-07,W,ECU
12053,OLI Gagan Singh,NA,1984-07-08,M,NEP
15847,SZRAMIAK Krzysztof Jakub,NA,1984-07-09,M,POL
13930,ROJAS Massiel,NA,1984-07-11,W,CHI
15837,SZENCINOVA Livie,NA,1984-07-12,W,CZE
14969,SHENDY Samuell,NA,1984-07-13,M,INA
15979,TANAKA Ryoko,NA,1984-07-14,W,JPN
2237,BILGIN Emine,NA,1984-07-15,W,TUR
12550,PARVIN Firoga,NA,1984-07-15,W,BAN
13936,ROKEYA Sultana Sathy,NA,1984-07-15,W,BAN
16241,TIRRITO Michael,NA,1984-07-16,M,USA
7868,KATOATAU David,NA,1984-07-17,M,KIR
5565,GEVORGYAN Vahram,NA,1984-07-19,M,ARM
6982,IDREES Sarmad Mohammed Idrees,NA,1984-07-19,M,IRQ
17111,VRIES Portia Charmaine,NA,1984-07-21,W,RSA
9753,LYU Xiaojun,NA,1984-07-27,M,CHN
7746,KAPRANAU Viktar,NA,1984-07-28,M,BLR
8561,KOSHNICHARSKI Kiril,NA,1984-07-28,M,BUL
13656,RI Hyon Ok,NA,1984-07-28,W,PRK
4422,DREGER Marta,NA,1984-07-31,W,POL
4580,EHSSEINIA Henda,NA,1984-08-01,W,TUN
724,ALFAHAD Abrar M A M,NA,1984-08-03,W,KUW
4590,EISSA Mohamed,NA,1984-08-05,M,EGY
4621,EL NAGAR Mohamed,NA,1984-08-05,M,EGY
10758,MIRANOVICH Iryna,NA,1984-08-05,W,BLR
9067,LECHAT Estelle,NA,1984-08-07,W,FRA
1623,AZAPOGLU Sezai,NA,1984-08-08,M,TUR
13246,QUARTON Emily,NA,1984-08-09,W,CAN
5953,GROSU Ghenadie,NA,1984-08-10,M,MDA
16136,TERAN SATORRE Sertanis,NA,1984-08-10,M,CUB
1758,BALA Isa,NA,1984-08-11,M,ALB
1914,BASOL Mehmet,NA,1984-08-14,M,TUR
11391,"NADERI Javad",NA,1984-08-14,M,IRI
15406,SONG Young-hoon,NA,1984-08-19,M,KOR
15952,TALJAARD Johanni,NA,1984-08-19,W,RSA
11498,"NARENDER B.",NA,1984-08-20,M,IND
10820,MIZUTA Osamu,NA,1984-08-21,M,JPN
13548,REINFRANK Anja,NA,1984-08-21,W,GER
16228,TILMAN Agostinha,NA,1984-08-21,W,TLS
6461,HENNEQUIN Benjamin Didier,NA,1984-08-24,M,FRA
11942,OBRIEN Paul,NA,1984-08-24,M,IRL
10320,MATOZO Oscar,NA,1984-08-27,M,ESA
4119,DEMIREV Demir Manolov,NA,1984-08-31,M,BUL
15048,SHRESTHA Dinesh,NA,1984-08-31,M,NEP
15798,SWAN James,NA,1984-09-04,M,IRL
4406,DOWABOBO Starron,NA,1984-09-05,M,NRU
14073,RUDYS Robertas,NA,1984-09-05,M,LTU
16894,VATAI Viktor,NA,1984-09-05,M,HUN
9381,LINDBECK Kylie Jane,NA,1984-09-06,W,AUS
15602,STONYS Jonas,NA,1984-09-07,M,LTU
12903,PIRELA Danilo,NA,1984-09-09,M,VEN
6540,HERNANDEZ Vivian,NA,1984-09-09,W,GUA
11031,MOONTAR Annipa,NA,1984-09-09,W,THA
5821,GORGANOV Nurgeldy,NA,1984-09-11,M,TKM
3213,CHEN I-Chun,NA,1984-09-11,W,TPE
1689,BAGAUTDINOVA Kamilya,NA,1984-09-12,W,KAZ
13683,RICHARD Pep Agosto,NA,1984-09-13,M,PHI
3138,CHAROENCHAI Nipapron,NA,1984-09-13,W,THA
1970,BAYDAR Gulsah,NA,1984-09-14,W,TUR
13794,ROBERTS Nicolas,NA,1984-09-15,M,CAN
4168,DEWAR Jocelyn,NA,1984-09-16,M,CAN
7919,KAZEMI Gholamreza,NA,1984-09-16,M,IRI
17347,WILLIAMS Caleb Nathaniel,NA,1984-09-16,M,USA
13540,REHMAN Mati,NA,1984-09-17,M,PAK
15608,STOYANOV Yasen,NA,1984-09-17,M,BUL
12682,PENUNURI VERDUGO Francia Natalie,NA,1984-09-19,W,MEX
615,ALAGOZ Adem,NA,1984-09-20,M,TUR
14923,SHARIFI SEDEH Rashid,NA,1984-09-21,M,IRI
14514,SANTIAGO JIMENEZ Hurtado,NA,1984-09-24,M,MEX
7571,JURIC Olivera,NA,1984-09-26,W,BIH
7616,KAGO Riho,NA,1984-09-28,M,EST
4108,DEMERS-Marcil Alexis,NA,1984-09-30,M,CAN
5267,FRYE Lance,NA,1984-09-30,M,USA
17392,WITTMER Jeffrey,NA,1984-09-30,M,USA
4844,ETOUNDI Francois,NA,1984-10-01,M,CMR
17302,WESPHAL Claus,NA,1984-10-01,M,CHI
11083,MORI AGUINAGA Marcela,NA,1984-10-02,W,PER
16128,TENORIO SILVA Rosa Angela,NA,1984-10-02,W,ECU
8330,KISS Attila,NA,1984-10-03,M,HUN
8345,KLADIVOVA Pavla,NA,1984-10-03,W,CZE
16331,TORCHI Rachida,NA,1984-10-04,W,ALG
726,ALFARO Albertina,NA,1984-10-05,W,CHI
3278,CHENG Yung-hsin,NA,1984-10-05,W,TPE
4845,ETOUNDI Francois,NA,1984-10-06,M,AUS
1122,ANANOV Maksim,NA,1984-10-07,M,ISR
8324,KISELEVA Olga,NA,1984-10-10,W,RUS
15175,SIMSEK Sibel,NA,1984-10-10,W,TUR
2369,BONK Bartlomiej Wojciech,NA,1984-10-11,M,POL
9046,LAZARO MAYKEL Ruiz Gasso,NA,1984-10-12,M,CUB
13917,ROJAS Carlos,NA,1984-10-12,M,CHI
8847,KYLE Cicely Jevon,NA,1984-10-12,W,USA
6748,HOWARTH Michael,NA,1984-10-13,M,GBR
12989,POLE-SUMMERS Shannon,NA,1984-10-13,W,USA
738,ALHAMAD Husain,NA,1984-10-14,M,KUW
7907,KAYA Ozlem,NA,1984-10-15,W,TUR
7957,KEMADJOU Danny,NA,1984-10-22,M,CMR
3346,CHIQUET Agnes Charlotta Monique,NA,1984-10-24,W,FRA
4495,DURAN GUILLEN Francisco,NA,1984-10-26,M,DOM
16786,VALENZUELA Rodrigo,NA,1984-10-26,M,ARG
16456,TSAI Sheng-Fen,NA,1984-10-27,M,TPE
11689,NGUYEN Thi Thiet,NA,1984-10-27,W,VIE
9690,LUKANIN Vladislav,NA,1984-10-28,M,RUS
16478,TSILIASKOPOULOS Dimitra,NA,1984-10-28,W,AUS
9506,LOLO Raygori,NA,1984-10-31,M,PNG
11989,OGASAWARA Shingo,NA,1984-11-02,M,JPN
3598,CONRAD Darryl Bernard,NA,1984-11-04,M,CAN
5078,FERNANDEZ Tatiana,NA,1984-11-04,W,ESP
17965,ZHANG Shaoling,NA,1984-11-04,W,"MAC, CHN"
11563,"NAVOTNA Olga",NA,1984-11-06,W,UKR
16438,TROTSENKO Nataliya,NA,1984-11-07,W,UKR
2828,CAMPO Milton,NA,1984-11-10,M,COL
16612,UFNAL Magdalena,NA,1984-11-10,W,POL
2721,CAESEMAEKER Karen,NA,1984-11-12,W,FRA
13986,ROSALEMY Igartua,NA,1984-11-12,W,PUR
27,ABBAS Mohammed Ali,NA,1984-11-13,M,QAT
16215,TIEMENI Nathalie Diane,NA,1984-11-15,W,CMR
10814,MIYENGA Helene Laure,NA,1984-11-17,W,CMR
16600,UDOH Blessed,NA,1984-11-17,W,NGR
17001,VIGLIETTI Ilaria,NA,1984-11-17,W,ITA
15679,SUDA Toshiyuki,NA,1984-11-18,M,JPN
16784,VALENZUELA Priscila,NA,1984-11-18,W,MEX
10989,MOMOTOVA Galina,NA,1984-11-20,W,KAZ
7534,JULIANA Hayrich Herald,NA,1984-11-21,M,CUR
3283,CHERABA Abdelfettah,NA,1984-11-23,M,ALG
3337,CHINDOVE Amy,NA,1984-11-24,W,IRL
17735,YOSHIOKA Yuji,NA,1984-11-27,M,JPN
3091,CHANDADARA SIRISENAGE Sangeeth P.W.,NA,1984-12-01,M,SRI
7688,KAMMENOU Dimitra,NA,1984-12-01,W,GRE
2859,CANTO Harvey,NA,1984-12-02,M,MEX
8542,KORISTA Milan,NA,1984-12-03,M,SVK
3453,CHRUSCIEWICZ Piotr Patryk,NA,1984-12-04,M,POL
8917,LAIA Valdirene,NA,1984-12-04,W,BRA
2038,BEKTEMIROV Toishan,NA,1984-12-05,M,KAZ
7379,JGHILI Ahmed,NA,1984-12-05,M,SYR
13099,PRAMOT Phetcharat,NA,1984-12-07,M,THA
49,ABDEL Rahim Hebatalla,NA,1984-12-08,W,EGY
6180,HALE Phillipa,NA,1984-12-08,W,NZL
12583,PATTERSON Phillipa Jean,NA,1984-12-08,W,NZL
8826,KUZYASHEV Yevhen,NA,1984-12-10,M,UKR
11698,NGUYEN Thi Yen,NA,1984-12-10,W,VIE
4162,DEVI Lairenmayum Premeshwori,NA,1984-12-11,W,IND
15234,SISOEVA Elena,NA,1984-12-11,W,UZB
7541,JUMAYEV Jasurbek,NA,1984-12-12,M,TKM
15483,SPOONER Mark,NA,1984-12-12,M,NZL
188,ABUAINAIN Essa Saleh,NA,1984-12-13,M,QAT
14028,ROUMI Essa Saleh S S,NA,1984-12-13,M,QAT
16558,TURMANIDZE Irakli,NA,1984-12-13,M,GEO
5339,GALABAROVA Simona,NA,1984-12-14,W,BUL
9582,LOPEZ SANCHEZ Jesus Antonio,NA,1984-12-17,M,VEN
2438,BOUR Igor,NA,1984-12-18,M,MDA
14483,SANOUNE Hamza,NA,1984-12-18,M,ALG
16319,TONGBRAM Chanu Inurani,NA,1984-12-22,W,IND
3369,CHIVICIN Evgeny,NA,1984-12-23,M,ISR
4485,DUONG Thanh Truc,NA,1984-12-24,M,VIE
14210,SAENAL Reynaldi,NA,1984-12-25,M,INA
9927,MALANICHEVA Yekaterina,NA,1984-12-29,W,KAZ
2382,BOOTH Tahina Louise,NA,1984-12-31,W,AUS
368,AHMED Abdo Ahmed Salem,NA,1985-01-01,M,YEM
770,ALI Harem Taha,NA,1985-01-01,M,IRQ
982,ALSUWAILEH Naji,NA,1985-01-01,M,KSA
2118,BERBAL Mohammad Swara,NA,1985-01-01,M,IRQ
2454,BOYD Iravo,NA,1985-01-01,M,PNG
3920,DAVID Finau,NA,1985-01-01,M,TGA
5956,GROX Soho,NA,1985-01-01,M,PNG
6043,GULYAMOV Ali,NA,1985-01-01,M,AUS
6979,IDELIJU Mesquita,NA,1985-01-01,M,TLS
10847,MOAZ Mohamed,NA,1985-01-01,M,SUD
11380,"NABIL Renard",NA,1985-01-01,M,MAR
11735,NIETO Jesus,NA,1985-01-01,M,BRA
13486,RATIA Eriatara,NA,1985-01-01,M,TAH
14267,SAIMONE Turaganivalu,NA,1985-01-01,M,FIJ
15215,SIONE Vasi,NA,1985-01-01,M,TGA
15463,SOWOBI Noah,NA,1985-01-01,M,UGA
15960,TAMAM Mohamed,NA,1985-01-01,M,EGY
17129,W.A.S. Perera,NA,1985-01-01,M,SRI
17839,ZAID Furas Wegdan,NA,1985-01-01,M,YEM
1362,ARMOUR Jane,NA,1985-01-01,W,SCO
1780,BALL Pipit Suryaningsah,NA,1985-01-01,W,NMI
2764,CALDERON Susana,NA,1985-01-01,W,ESA
4625,EL WAFA Abou Asma,NA,1985-01-01,W,EGY
6299,HARISCHANDRA M. M. D.,NA,1985-01-01,W,SRI
9854,MAHMOUD Asmaa,NA,1985-01-01,W,EGY
9863,MAI Tapeta,NA,1985-01-01,W,TAH
5233,FRANCOIS Michael,NA,1985-01-02,M,TCA
5638,GIRARD Christine,NA,1985-01-03,W,CAN
3019,CEN Biao,NA,1985-01-05,M,CHN
7446,JOHNSON Derrick Rshone,NA,1985-01-06,M,USA
12736,PERIVE Toafitu,NA,1985-01-07,M,SAM
14038,ROY Manoranjan,NA,1985-01-10,M,BAN
17758,YU Honglian,NA,1985-01-10,W,CHN
1726,BAILEY Walter,NA,1985-01-11,M,CAN
6168,HAKOBYAN Aren,NA,1985-01-11,M,ARM
8054,KHALMATOV Akramzhan,NA,1985-01-11,M,KAZ
10071,MAO Jiao,NA,1985-01-13,M,CHN
14729,SEETO Lady,NA,1985-01-13,W,AUS
5514,GAYA Hansley Pravin,NA,1985-01-14,M,MRI
3559,COCCIA Vera,NA,1985-01-14,W,ITA
3859,DANI Gabor,NA,1985-01-15,M,HUN
9480,LOBAN Aleh,NA,1985-01-15,M,BLR
15177,SIN Chol Ok,NA,1985-01-15,W,PRK
12037,OLAFSDOTTIR Anna Hulda,NA,1985-01-16,W,ISL
17981,ZHANG Zhicheng,NA,1985-01-17,M,CHN
3729,CSER Norbert,NA,1985-01-18,M,HUN
2253,BINAY Mete,NA,1985-01-19,M,TUR
6023,GUIRI Sakkeur,NA,1985-01-19,M,ALG
642,ALAYAN KELEK Alex Alen,NA,1985-01-23,M,URU
8825,KUZUBA Takahiro,NA,1985-01-23,M,JPN
6480,HERBERG Martin,NA,1985-01-25,M,GER
8527,KOPYTOV Andrey,NA,1985-01-25,M,KAZ
17825,ZABOROWSKY Pedro,NA,1985-01-25,M,ISR
5868,GRANER Zoltan,NA,1985-01-28,M,HUN
1091,AMMOURI Wafa,NA,1985-01-28,W,MAR
16532,TUNTUROVOVA Adela,NA,1985-01-28,W,CZE
14165,SA Jaehyouk,NA,1985-01-29,M,KOR
9420,LIU Chunhong,NA,1985-01-29,W,CHN
14834,SETIADI Jadi,NA,1985-02-02,M,INA
8795,KURUKULASOORIYAAGE Anton Sudesh Peiris,NA,1985-02-03,M,SRI
8796,KURUKULASOORIYAGE Anton Sudesh Peiris,NA,1985-02-03,M,SRI
15917,TAKAHASHI Ryuta,NA,1985-02-03,M,JPN
5825,GORISEK Ivana,NA,1985-02-04,W,CRO
7167,IVANOVA Todorka,NA,1985-02-04,W,BUL
8821,KUZILOV Albert,NA,1985-02-05,M,GEO
14592,SATZIAN Grigor,NA,1985-02-05,M,GRE
4810,ESHTIWI Mohamed,NA,1985-02-08,M,LBA
3900,DASDELEN Aygul Alev,NA,1985-02-08,W,TUR
16767,VALENCIA HERNANDEZ Carolina,NA,1985-02-08,W,MEX
11889,NUROV Zoirdzhon,NA,1985-02-09,M,TJK
16774,VALENTIN PEREZ Lidia,NA,1985-02-10,W,ESP
7858,KASZUBOWSKI Krzysztof,NA,1985-02-11,M,POL
6635,HOANG Anh Tuan,NA,1985-02-12,M,VIE
8152,KIENAST Zbyszko,NA,1985-02-13,M,POL
7892,KAWABATA Genta,NA,1985-02-14,M,JPN
8269,KIM Yoon-Han,NA,1985-02-15,M,KOR
14495,SANTANA Luis Eduardo,NA,1985-02-15,M,BRA
3822,DAL SANTO Maxwell James,NA,1985-02-16,M,AUS
9096,LEE Jae-In,NA,1985-02-16,W,KOR
3096,CHANG Chia-Fei,NA,1985-02-17,W,TPE
453,AKMYRADOV Dovran,NA,1985-02-18,M,TKM
17873,ZANG Wei,NA,1985-02-18,M,CHN
8844,KYE Kwang Su,NA,1985-02-19,M,PRK
7469,JONAI Fumiko,NA,1985-02-19,W,JPN
17625,YAO Yuewei,NA,1985-02-20,M,CHN
1039,AMADIO Kristie,NA,1985-02-20,W,AUS
4571,EGBUDIKE Agatha,NA,1985-02-20,W,NGR
11645,NGO Thi Nga,NA,1985-02-20,W,VIE
6484,HEREDIA Victor,NA,1985-02-22,M,VEN
8228,KIM Sam Young,NA,1985-02-22,M,KOR
1962,BAYAM Mustafa,NA,1985-02-23,M,TUR
16487,TSOULIA Natalia,NA,1985-02-23,W,GRE
3151,CHATZIDIS Theocharis,NA,1985-02-25,M,GRE
8631,KOZOMPOLIS Lykourgos,NA,1985-02-25,M,GRE
9782,MACHAVARIANI Gia,NA,1985-02-26,M,GEO
10336,MATVEEVA Tatiana,NA,1985-02-26,W,RUS
12045,OLAVE Orlando,NA,1985-02-28,M,COL
7754,KARADEMIR Emine,NA,1985-03-01,W,TUR
17197,WANG Liya,NA,1985-03-04,W,CHN
1347,ARIK Hakan,NA,1985-03-05,M,TUR
10897,MOHAMED Sayed Enga,NA,1985-03-06,W,EGY
17420,WOOLRIDGE Janelle,NA,1985-03-07,W,NZL
6610,HIRAMINE Aya,NA,1985-03-09,W,JPN
14824,SESAY William,NA,1985-03-10,M,SLE
461,AKTER Jesmin,NA,1985-03-10,W,BAN
14369,SAMARAS Georgios,NA,1985-03-12,M,GRE
5929,GRIKINAS Gytis,NA,1985-03-13,M,LTU
14226,SAGIR Taner,NA,1985-03-13,M,TUR
13796,ROBERTS Paul,NA,1985-03-15,M,USA
7477,JONG Chun Mi,NA,1985-03-15,W,PRK
9292,LIAO Hsueh-Li,NA,1985-03-15,W,TPE
5045,FERIYANI Beti,NA,1985-03-16,W,INA
15975,TAN Jiangxia,NA,1985-03-17,W,CHN
14277,SAKA Yuya,NA,1985-03-18,M,JPN
9890,MAJIDI Islam,NA,1985-03-18,W,MAR
8708,KUCERA Kamil,NA,1985-03-19,M,CZE
3881,DARCY Kevin Jarlath,NA,1985-03-20,M,IRL
3383,CHO Yoon-Mi,NA,1985-03-20,W,KOR
8849,KYRILLIDIS Dimitrios,NA,1985-03-21,M,GRE
15593,STOITSOV Ivan,NA,1985-03-22,M,"BUL, AZE"
12513,PARK Eun-Jin,NA,1985-03-22,W,KOR
4056,DEHGHANIYAN Ali,NA,1985-03-24,M,IRI
5936,GRISHIN Alexander,NA,1985-03-24,M,RUS
16412,TREBILLCOCK Saun,NA,1985-03-24,M,GBR
6292,HARGRAVE Lynton Ashley,NA,1985-03-25,M,AUS
17555,YAMAUCHI Bryce,NA,1985-03-26,M,USA
447,AKKAEV Khadzhimurat,NA,1985-03-27,M,RUS
12293,OZ Omer,NA,1985-03-28,M,TUR
17373,WINTER Andre,NA,1985-03-28,M,GER
6161,HAIOTI Sioe,NA,1985-03-31,W,NIU
17117,VUKAS Silvana,NA,1985-03-31,W,SRB
5404,GAO Wei,NA,1985-04-01,W,CHN
9128,LEE Seung-wook,NA,1985-04-03,M,KOR
9789,MACNEILL Aoife Maria,NA,1985-04-03,W,IRL
13380,RAMADAN Nehad Moh.,NA,1985-04-04,M,EGY
13378,RAMADAN MOHAMED Nahla,NA,1985-04-04,W,EGY
13793,ROBERTS Lauren,NA,1985-04-04,W,NZL
4359,DONG Young Oh,NA,1985-04-05,M,KOR
1417,ARTOLA ARTOLA Silvia Del Socorro,NA,1985-04-05,W,NCA
2921,CARRENO Gilda,NA,1985-04-05,W,VEN
9642,LU Ying-Chi,NA,1985-04-06,M,TPE
9639,LU Wan-I,NA,1985-04-06,W,TPE
9643,LU Ying-Chi,NA,1985-04-06,W,TPE
4308,DOBRJANSKY Roman,NA,1985-04-07,M,RUS
8445,KOKAIA Tornike,NA,1985-04-07,M,"GEO, AZE"
12347,PAK Hyon Suk,NA,1985-04-08,W,PRK
16872,VASILIADES Constantine,NA,1985-04-09,M,"AUS, CYP"
8982,LAPORT BRANDAO Bruno,NA,1985-04-10,M,BRA
14023,ROUCO Ivan,NA,1985-04-12,M,ESP
8589,KOURTELIDOU Eleni,NA,1985-04-14,W,GRE
7110,ISIAKA Aliyu,NA,1985-04-15,M,NGR
15729,SUMIDA Shoko,NA,1985-04-18,W,JPN
5610,GIBBS Cody,NA,1985-04-21,M,USA
16409,TRASHA Theoharis,NA,1985-04-21,M,ALB
17843,ZAIROV Intigam,NA,1985-04-21,M,AZE
7600,KADIRBERGENOV Sanjar,NA,1985-04-22,M,TKM
13645,REZNIK Michael,NA,1985-04-22,M,ISR
150,ABED Riyadh Q.,NA,1985-04-23,M,IRQ
595,AL-TAMEEMI Riyadh,NA,1985-04-23,M,IRQ
39,ABD Reath,NA,1985-04-24,M,IRQ
4591,EJSTRUP Christina Trier,NA,1985-04-28,W,DEN
17939,ZENKEVICIUS Robertas,NA,1985-05-02,M,LTU
15713,SULI Gerta,NA,1985-05-03,W,ALB
11497,"NARDELLA Antonio",NA,1985-05-05,M,ITA
5276,FUENTES John,NA,1985-05-07,M,VEN
8710,KUCERKA Ondrej,NA,1985-05-07,M,CZE
13217,QALAJA Sakher,NA,1985-05-08,M,PLE
8252,KIM Un Dok,NA,1985-05-09,M,PRK
601,ALABDOULLATIF Abdullatif K.,NA,1985-05-11,M,KSA
7067,INNISS Bradley,NA,1985-05-11,M,BAR
5361,GALLEGO Bryan,NA,1985-05-12,M,COL
6346,HASANOV Sardar,NA,1985-05-12,M,AZE
10670,MICULESCU Ninel,NA,1985-05-15,M,ROU
4244,DIMITROV Tzevetan,NA,1985-05-17,M,BUL
11187,MUBARAK Abdulaziz,NA,1985-05-17,M,QAT
15004,SHIMONO Ayako,NA,1985-05-21,W,JPN
8485,KONCINA Luca-Nejc,NA,1985-05-23,M,SLO
12658,PENA Heyson,NA,1985-05-24,M,NCA
16251,TKAC Richard,NA,1985-05-24,M,SVK
8584,KOUM Koum Daniel,NA,1985-05-27,M,AUS
8585,KOUM KOUM Daniel Ebenezer,NA,1985-05-27,M,CMR
17148,WAIRIMU Lasoi,NA,1985-05-27,W,KEN
17501,XU Xiang,NA,1985-05-27,W,CHN
11421,"NAIIJ KENARI Omid",NA,1985-05-28,M,IRI
17938,ZENGINIS Periklis,NA,1985-05-28,M,GRE
11348,MUZINSKI Marcin,NA,1985-05-29,M,POL
1358,ARMIJO PALOMOS Leslie Patricia,NA,1985-05-30,W,CHI
6704,HORNA Anna,NA,1985-05-31,W,SVK
9443,LIU Weihuang,NA,1985-06-04,M,CHN
2629,BURGOS ORTIZ Lely Berlitt,NA,1985-06-06,W,PUR
17921,ZEJDLIK Jiri,NA,1985-06-07,M,SVK
10010,MANEVA Milka Mikova,NA,1985-06-07,W,BUL
3639,CORNEJO SCHEELJE Christina Maria V.,NA,1985-06-09,W,PER
15863,TABARA Dumitru,NA,1985-06-10,M,MDA
4635,ELAYYAN Asmahan Mohammad Hamed,NA,1985-06-10,W,JOR
7294,JAUNE Andre,NA,1985-06-12,M,FRA
9977,MAMBUSCAY GUERRERO Leidy Yohana,NA,1985-06-13,W,COL
6854,HUANG Zhong,NA,1985-06-15,M,CHN
5176,FLORES Victor,NA,1985-06-16,M,MEX
7550,JUNG Hyeonseop,NA,1985-06-18,M,KOR
15000,SHIMIZU Yohei,NA,1985-06-21,M,JPN
2217,BIALKOWSKA Kamila,NA,1985-06-21,W,NED
8187,KIM Hwa-Seung,NA,1985-06-22,M,KOR
8256,KIM Wha Sung,NA,1985-06-22,M,KOR
3962,DAVYDOVA Natalya,NA,1985-06-22,W,UKR
6109,GUTIEREZ Mirian,NA,1985-06-22,W,MEX
8159,KIKUTA Yuko,NA,1985-06-22,W,JPN
13487,RATIA Tehea,NA,1985-06-22,W,TAH
8678,KRUEMMER Marcus,NA,1985-06-25,M,GER
10419,McGILL Brandon,NA,1985-06-25,M,SCO
835,ALKHARAIF Talal,NA,1985-06-26,M,KUW
7787,KARCZEWSKA Paulina,NA,1985-06-26,W,POL
4987,FAWZY Mohamed,NA,1985-07-01,M,EGY
17002,VIHANTOLA Emilia Johanna,NA,1985-07-05,W,FIN
3021,CEN Lijuan,NA,1985-07-06,W,CHN
3685,CRASS Rachel,NA,1985-07-06,W,USA
18099,ZULKIFLI Che Ros,NA,1985-07-07,M,MAS
7583,KABIA Abubakarr,NA,1985-07-09,M,SLE
9162,LEKS Tomasz,NA,1985-07-09,M,POL
2821,CAMPALDINI Annarosa,NA,1985-07-09,W,ITA
13422,RAMO Moustafa,NA,1985-07-10,M,SYR
4848,ETTEIB Abdelilah,NA,1985-07-11,M,MAR
12126,OPELOGE Ele,NA,1985-07-11,W,SAM
14457,SANDOVAL Jose,NA,1985-07-12,M,MEX
15897,TAI Hsiao-Chun,NA,1985-07-12,W,TPE
10533,MENA Gabriel,NA,1985-07-13,M,COL
4103,DEMANOV Andrey,NA,1985-07-15,M,RUS
11713,NIAZALIEV Rustam,NA,1985-07-16,M,KGZ
12425,PANAGIOTIDOU Maria,NA,1985-07-16,W,GRE
13426,RAMOS Carlos,NA,1985-07-17,M,PUR
5549,GERASIMOV Konstantin,NA,1985-07-18,M,LTU
2471,BRAJSHORI Leonora,NA,1985-07-19,W,KOS
13462,RANTA-KNUUTTILA Vesa,NA,1985-07-22,M,FIN
5635,GIRAD David,NA,1985-07-24,M,HAI
9203,LESNIEWSKA Anna,NA,1985-07-25,W,POL
15324,SMOSARSKA Anna,NA,1985-07-25,W,POL
11124,MOSQUERA ROA Edwin Orlando,NA,1985-07-26,M,COL
8057,KHAMATSHIN Roman,NA,1985-07-29,M,RUS
12678,PENNISI Rafael,NA,1985-07-29,M,ARG
15251,SIZIANOK Valery,NA,1985-07-29,M,BLR
7885,KAVELASVILI David,NA,1985-08-02,M,GRE
467,AKUBOR Gad,NA,1985-08-03,M,NRU
8239,KIM Soo-Kyung,NA,1985-08-06,W,KOR
17255,WATTHANAKASIKAM Suthiphon,NA,1985-08-08,M,THA
12219,OSORIO Victor,NA,1985-08-09,M,CHI
5376,GALVEZ Jose,NA,1985-08-10,M,PER
15978,TANAKA Hiroto,NA,1985-08-11,M,JPN
37,ABD Mohamed,NA,1985-08-14,M,IRQ
10539,MENDEZ Adriano,NA,1985-08-14,M,ESP
14108,RUPINDER Singh,NA,1985-08-15,M,IND
3039,CERNA Sandra,NA,1985-08-15,W,ESA
17822,ZABOLOTNAYA Natalya,NA,1985-08-15,W,RUS
1927,BATCHAYA KETCHANKE Brice Vivien,NA,1985-08-16,M,CMR
10514,MEKKI Abdallah,NA,1985-08-17,M,ALG
